track,artist,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,sections,target,chart_date,duration_ms,popularity,release_date,weeks,artist_popularity,artist_followers,number_of_artists,list_of_artists
Shadows of doom,Graveland,spotify:track:6JcKgXgOSKq0pMzeu3XN0V,0.313,0.845,1,-11.630999999999998,1,0.0849,0.0012,0.8690000000000001,0.11,0.0555,124.991,4,5,0,,193453,0,2015-01-01,0,23,13084,1,['1EzvfumDDDz3rkI2EE1fXo']
No Llega el Olvido,Jenni Rivera,spotify:track:2l8QQVT6hYdnT79kKCU6p6,0.573,0.276,10,-8.073,1,0.0397,0.6509999999999999,0.0,0.0909,0.442,81.898,4,8,0,,194946,64,2009-12-01,0,72,1882438,1,['5c4wQaXkNDqSOTjqX4ExAu']
Punk (La Vie Antérieure),Deerhunter,spotify:track:4QGfAJcONFa4IRxMZWSlPu,0.556,0.7290000000000001,2,-8.552999999999999,1,0.0662,0.531,0.14800000000000002,0.15,0.7859999999999999,120.00399999999999,4,9,0,,207137,21,2013-05-06,0,58,304392,1,['38zTZcuN7nFvVJ6auhc6V3']
Got to Find a Way,Harold Burrage,spotify:track:4vOxNIimvZZUFwQGkgeVGn,0.7070000000000001,0.474,2,-10.037,1,0.0431,0.0429,0.0,0.0546,0.715,113.654,4,11,0,,220893,3,2012-08-08,0,10,237,2,"['21XSS3GkVX88nFHdTIpuGa', '0UfG29HNnDkLUjtdPRIuuF']"
Meet Billy - Live,Genetic Control,spotify:track:5P8aqn5Nd9yksSTCrI7ext,0.28,0.9,3,-8.375,0,0.0554,0.000106,1.07e-06,0.474,0.49,95.09200000000001,4,12,0,,259519,0,2015-01-01,0,2,199,1,['0NafwyVX9YMrhXmJuFLuKb']
Metal Works - Original Mix,PØLI,spotify:track:6YjvYK5C9gEdutoisZc7Io,0.62,0.971,1,-4.819,1,0.0616,0.000644,0.78,0.177,0.483,134.988,5,13,0,,355555,13,2019-08-29,0,32,3908,2,"['1U7SiJjX2xOz8I0QFCEeDK', '0bvhASdLuh4STSJPxMjjSo']"
"Trial by Fire - Live @ Paramount Theatre, Huntington, New York",Testament,spotify:track:5x9j22lLlJf2SePPs8qXbR,0.158,0.9570000000000001,10,-8.401,0,0.113,9.36e-05,0.122,0.971,0.213,181.493,4,10,0,,280733,15,2013-10-18,0,58,629177,1,['28hJdGN1Awf7u3ifk2lVkg']
Turn Out The Stars,Bill Evans,spotify:track:2T68Ud1hAm15dqOhUyGVns,0.309,0.0432,0,-24.131,1,0.0542,0.995,0.951,0.0752,0.102,74.74,4,22,0,,457093,0,2019-03-15,0,64,424356,2,"['4jXfFzeP66Zy67HM2mvIIF', '07CzpicNLx0fRDKVvFDgv4']"
Father Christmas,Lord Kitchener,spotify:track:4BvFrZLXPeGMjF6YTQp66h,0.542,0.498,7,-12.2,1,0.0405,0.9179999999999999,1.69e-06,0.217,0.8170000000000001,94.899,4,13,0,,222666,1,2016-10-03,0,36,7944,1,['7FL6vuQ7VGJvOiZUukHAcK']
Black Hole Metal,Black Crucifixion,spotify:track:6u0NhMJ5xWn4b6pWYadO2q,0.349,0.9590000000000001,10,-3.8539999999999996,1,0.057,2.4e-05,0.75,0.358,0.257,94.977,4,8,0,,184546,2,2018-06-01,0,6,748,1,['0IkrXtH63XSpPHIDRDgCGI']
Doom,IXION,spotify:track:0NILb1JbeLiEIM1Vq7pklf,0.225,0.7120000000000001,5,-5.141,1,0.0475,0.0009539999999999999,0.526,0.1,0.0488,120.03200000000001,4,14,0,,322402,2,2015-11-09,0,14,785,1,['1pUo5aNsLW4FfY5WedNBLq']
I'll Find My Way Back To You,The Cats,spotify:track:6h75uWeUhcaU9jL4WrXXvk,0.672,0.594,9,-7.348,1,0.0312,0.0206,6.4e-06,0.191,0.8170000000000001,122.374,4,13,0,,220146,7,2018-11-16,0,55,38810,1,['4mplweFSgMgpH03ruEMEMv']
Can't Help Falling in Love,The Once,spotify:track:1zQtsarlHMwSh6CEA6Ocoh,0.27699999999999997,0.441,0,-9.054,1,0.0364,0.285,5.35e-06,0.0763,0.135,96.848,4,7,0,,183253,7,2018-08-10,0,32,8436,1,['7ux4UfCVUvMPKS7zNh6aJP']
The Way (Your Soul Must Go),Living Death,spotify:track:6943Cu7qSzgeI6zaR2ZfYT,0.248,0.9109999999999999,4,-10.493,0,0.0748,4.65e-06,0.8590000000000001,0.135,0.16,170.169,4,16,0,,276453,0,2015-05-15,0,22,9651,1,['6aFUy7oTyxAgz6JksX3IC9']
Loved,Fresh Life Worship,spotify:track:5tfBKFnL5bhyOqKNeHoQc9,0.46,0.256,5,-9.276,1,0.0393,0.715,0.0,0.353,0.28800000000000003,152.985,4,9,0,,194226,43,2015-10-13,0,40,14754,1,['3lspjc5pri1bNeok8vsG5E']
Plies,Tanya Gordon,spotify:track:5TrZOMisS1kr2F42vsQEi0,0.447,0.0824,8,-19.868,1,0.0608,0.9940000000000001,0.912,0.154,0.154,78.169,3,6,0,,132450,34,2012-01-03,0,48,3016,1,['3R0AfQHIXTfPNVSHO5XcBD']
Sakura Trip,AIKA,spotify:track:6Cjbu2ayuoNNMC4aa78XmI,0.684,0.8540000000000001,5,-5.499,1,0.0544,0.00911,0.797,0.0796,0.517,155.04399999999998,4,13,0,,307382,38,2018-01-05,0,44,11410,1,['1NfT4THLhxNASM4xVImfNg']
Attitude,Sepultura,spotify:track:5hBKrgKMI929c0kHoNomu3,0.475,0.9420000000000001,1,-4.287,0,0.139,0.00141,0.0797,0.0939,0.17800000000000002,80.35600000000001,4,12,0,,255400,5,2019-12-27,0,63,1128728,1,['6JW8wliOEwaDZ231ZY7cf4']
Instrumental Music for Dogs,Sleepy Dogs,spotify:track:4npQ1Y3UgJYrFw0ZtdZ5nX,0.28600000000000003,0.00486,3,-28.462,1,0.0381,0.9940000000000001,0.8390000000000001,0.0965,0.0323,72.179,4,3,0,,52013,40,2018-06-15,0,72,3743,1,['1Cj9j44XMhQeNHAwWJRCKd']
Badges,Yohuna,spotify:track:4gW4lIdFDob87TaoyREAHu,0.48100000000000004,0.19899999999999998,7,-14.253,1,0.0326,0.9490000000000001,0.618,0.12,0.147,127.99600000000001,4,8,0,,229500,5,2014-03-25,0,10,2175,1,['3me9fGOrvtnkTVzsCc175n']
Don't Speak (Instrumental),Joseph Sullinger,spotify:track:1DV7nyw8OigFfEiJ3yEFj6,0.526,0.228,0,-12.975,0,0.0542,0.975,0.903,0.106,0.239,143.295,4,9,0,,241495,43,2018-12-21,0,53,2297,1,['6mNAxWgMw0EjVXUNhHpRpM']
Windshield,Greensky Bluegrass,spotify:track:7GI1Weh21oGJYeSbrtOyR1,0.48,0.5479999999999999,0,-9.119,1,0.0328,0.627,0.00502,0.205,0.322,90.109,4,9,0,,224853,54,2014-09-09,0,57,139988,1,['33bzrYoIWLx5uox3y0VtHn']
Zombie (Ray Knox Hands Up Remix),Andrew Spencer & The Vamprockerz,spotify:track:5Vx9HGBtQlZg5rzadF6g9w,0.695,0.9990000000000001,1,-4.716,1,0.0662,0.00266,0.00039,0.325,0.442,138.031,4,9,0,,231013,2,2008-01-01,0,14,562,1,['6Zu1fmKgelxNounSMsGxNn']
Oshakashama,RADWIMPS,spotify:track:08PQgCL2WTNuMKAnbKC9jV,0.451,0.978,2,-2.358,0,0.179,0.0207,0.000366,0.345,0.7020000000000001,128.329,4,9,0,,228146,36,2009-03-11,0,75,2064223,1,['1EowJ1WwkMzkCkRomFhui7']
Jég ( Metál Remix ),Árnyak,spotify:track:6KjzDfZNazdnPzhQunA7mZ,0.565,0.541,8,-12.177999999999999,1,0.0307,0.00629,0.677,0.11800000000000001,0.242,129.825,4,13,0,,339026,0,2001-10-01,0,4,176,1,['1gyFnDS3m1kDxypHviuUej']
"Abhi Na Jao Chhod Kaar (Unplugged), Pt. 2",Akriti Kakkar,spotify:track:0Z1yRfY1X0dHhW00zFrExx,0.584,0.387,4,-9.401,1,0.0304,0.693,0.0,0.0898,0.244,135.974,3,16,0,,279902,12,2006-12-31,0,49,17484,1,['0le3G5nxaIL8ecHpBA6LPW']
Cavern,Liquid Liquid,spotify:track:3vS2tjkjD5GSt1ZHOWkQq8,0.6809999999999999,0.752,7,-10.530999999999999,1,0.0531,0.0124,0.7829999999999999,0.077,0.32299999999999995,115.405,4,11,0,,323493,40,2008-05-19,0,38,19802,1,['4LIRWeEa6WgyAzH1mjYAPx']
Blood Brothers - 2015 Remaster,Iron Maiden,spotify:track:5FiBy6tPEpGqTaVLQcKDC6,0.243,0.809,4,-6.316,0,0.0479,0.0501,0.0338,0.133,0.444,182.679,3,18,0,,434293,40,2000-05-29,0,77,5769266,1,['6mdiAmATAx73kdxrNrnlao']
First Doom,Amorphis,spotify:track:640NhKy4XXrWKpBUBmWY0B,0.244,0.745,8,-9.581,0,0.0333,1.6e-06,0.879,0.102,0.369,107.993,4,14,0,,232173,17,2000-01-03,0,55,209579,1,['2UOVgpgiNTC6KK0vSC77aD']
FOLK SONG OF BANGLADESH,Badal Roy,spotify:track:4uI3LValSc5l6thizRRZRF,0.568,0.153,1,-19.469,0,0.121,0.867,0.875,0.11599999999999999,0.447,97.501,3,18,0,,348640,0,2002-10-23,0,7,174,1,['0lxIXWTQtZr2jP4oXJqaJX']
3 Gymnopédies: I. Lent et douloureux,Erik Satie,spotify:track:4zEGECYEuEPAq52wHswpPB,0.456,0.0108,7,-28.383000000000003,1,0.0755,0.995,0.961,0.10099999999999999,0.315,69.457,3,14,0,,220733,38,2009-11-23,0,70,508685,2,"['459INk8vcC0ebEef82WjIK', '5QM7h12RUoqgBHiY5OBCZs']"
Early Grave,Architects,spotify:track:4soE6F9djLRl3OwQyKd3p2,0.36700000000000005,0.9790000000000001,1,-2.977,1,0.109,7.04e-06,0.00243,0.242,0.17600000000000002,170.037,4,10,0,,212466,42,2009-07-13,0,68,486621,1,['3ZztVuWxHzNpl0THurTFCv']
"Ready, Able",Grizzly Bear,spotify:track:5cf1ZfI16kHp3S1ySpQ36G,0.43200000000000005,0.45799999999999996,0,-9.722999999999999,1,0.0399,0.23,0.7190000000000001,0.111,0.23199999999999998,152.572,3,12,0,,257213,56,2009-05-24,0,63,695534,1,['2Jv5eshHtLycR6R8KQCdc4']
Too Fat Too Thin,Subhumans,spotify:track:6RkECSuB6Hb4qpQ9wYHVtU,0.355,0.8059999999999999,8,-3.465,1,0.0768,0.00762,0.0,0.293,0.845,168.39700000000002,4,9,0,,220386,17,2007-08-01,0,45,74778,1,['1lJNwrcZP9AEjFL7s8YdbK']
Halving The Compass,Helios,spotify:track:54NquOiocazAzjHpqIGGS3,0.34700000000000003,0.244,2,-16.585,1,0.0361,0.9059999999999999,0.915,0.335,0.21100000000000002,115.044,4,13,0,,326693,43,2009-01-16,0,53,90991,1,['592TFYwu9Qb0RC1hKDbX2w']
Staplegunned,The Spill Canvas,spotify:track:59ehftsyprAQFs72Iew9n9,0.655,0.452,1,-8.267999999999999,1,0.0363,0.165,0.0,0.327,0.7340000000000001,135.425,4,7,0,,187626,27,2007-05-08,0,48,97336,1,['4W8SeWrRZUburGZyp5JwYj']
Holy Diver,Killswitch Engage,spotify:track:3a9urnht8HvfFzPwd0ipx6,0.369,0.995,0,-2.5839999999999996,0,0.12,7.6e-05,0.00589,0.24100000000000002,0.27,185.985,4,11,0,,250253,65,2006-01-21,0,69,1290181,1,['37394IP6uhnjIpsawpMu4l']
Un-gravitify,Crush 40,spotify:track:05Up7aocKKNGFZs3okE7pe,0.40700000000000003,0.9129999999999999,7,-6.596,1,0.0646,5.739999999999999e-05,0.0255,0.10099999999999999,0.35200000000000004,139.909,4,13,0,,284813,28,2009-11-18,0,52,54370,1,['4gNEgDZhEu6ldAI2wWdZsL']
Space Mystery,Raymond Scott,spotify:track:7q9KNj3ByykO6mJ8fzWELu,0.318,0.22699999999999998,6,-18.578,1,0.0719,0.9129999999999999,0.38799999999999996,0.45299999999999996,0.0344,103.97399999999999,1,15,0,,311640,20,2000-01-01,0,40,17215,1,['31DffUzogcRBJT3Andaqtt']
Calling All Cars,Senses Fail,spotify:track:4LtUNqSiFZzm70a7kM8hnc,0.373,0.961,2,-3.16,1,0.0996,3.4899999999999995e-05,1.4599999999999999e-05,0.271,0.5429999999999999,168.13099999999997,4,11,0,,203573,57,2006-10-10,0,59,312540,1,['591yCCsZCLXvaJ0Rg38vLZ']
Guess What,Syleena Johnson,spotify:track:4lT7x2jMbNpDmeM9uiTduj,0.841,0.584,1,-5.638999999999999,1,0.046,0.11800000000000001,0.0,0.107,0.882,82.005,4,8,0,,211426,4,2003-07-01,0,61,203513,1,['1lE6SEy8f84Zhjvp7r8yTD']
Squidwards Nose (feat. Kg Prince),Joey Trap,spotify:track:2hLhiONy3FcndFJc2CiC2e,0.634,0.88,1,-1.714,1,0.293,0.16899999999999998,0.0,0.474,0.5479999999999999,150.959,4,5,0,,119248,0,2017-12-24,0,62,507445,3,"['0qpRQJnULShIWFKhcW5pce', '2uZFsNbB1f3SyXLRivOOVn', '2mchR3HGk3qAd0EBZau3T8']"
Loog,The Clean,spotify:track:2Qyj2nUdm8y37TCCzDasFn,0.39,0.601,7,-8.236,0,0.0291,0.0313,0.9470000000000001,0.11900000000000001,0.439,116.12200000000001,4,11,0,,223626,4,2009-09-08,0,40,25399,1,['6LRmgzRManplPQghd2BMqz']
Maze of Martyr (Official Dominator 2017 anthem) - Radio Edit,Dj Mad Dog,spotify:track:1hW21b9IQeETvRqMwnn2F7,0.32,0.99,1,-2.454,1,0.344,0.00902,0.00032,0.107,0.0424,178.107,4,14,0,,232541,41,2017-07-04,0,50,62178,2,"['7oX7rzli18XsB2WFd88oW4', '6lnLf5Y8uD0mP5dC0gXouZ']"
"Theme From ""Bus Stop""",Jackie Gleason,spotify:track:5Jd78KUwqhZcY5msCpsDLw,0.245,0.0935,5,-19.343,1,0.0373,0.748,0.254,0.0963,0.107,124.385,4,12,0,,222786,26,1963-03-04,0,44,12149,1,['2F0kPpQ5mtta1ORIyO2xex']
Cirrus,Bonobo,spotify:track:2lJ4d8MCT6ZlDRHKJ1br14,0.64,0.8440000000000001,2,-8.412,0,0.0374,0.395,0.9329999999999999,0.0827,0.364,119.042,4,13,0,,352246,60,2013-03-21,0,69,1072884,1,['0cmWgDlu9CwTgxPhf403hb']
Holiday With HH,No Bros,spotify:track:7LBa0KNFR8IY3g7LOfXqu8,0.166,0.985,7,-2.886,1,0.17,0.00183,0.0142,0.958,0.139,174.725,4,11,0,,252786,0,2015-03-13,0,5,185,1,['7i4Vt3dBVqgunoff4ocEth']
Sex Metal Barbie,In This Moment,spotify:track:75BGF4LC7AOLFfxn6ukZDH,0.5329999999999999,0.935,0,-3.7039999999999997,1,0.128,0.0139,0.0,0.168,0.48100000000000004,140.092,4,14,0,,262493,54,2014-11-14,0,68,907575,1,['6tbLPxj1uQ6vsRQZI2YFCT']
Music To My Ears (feat. Tory Lanez),Keys N Krates,spotify:track:0cjfLhk8WJ3etPTCseKXtk,0.502,0.648,0,-5.6979999999999995,0,0.0527,0.00513,0.0,0.204,0.29100000000000004,91.837,4,7,0,,193043,51,2018-02-02,25,88,3474634,2,"['6c1pBXHYjFcGQQNO5MMsdd', '2jku7tDXc6XoB6MO2hFuqg']"
Surfboard,Esquivel!,spotify:track:61APOtq25SCMuK0V5w2Kgp,0.447,0.247,5,-14.661,0,0.0346,0.871,0.8140000000000001,0.0946,0.25,155.489,3,9,0,,176880,34,2012-06-12,0,42,21986,1,['42kHi9ZIpRGtgjP8ZB4jsi']
"Mass in B minor BWV 232, Missa: Duetto - Christe eleison - soprano/mezzo soprano",Johann Sebastian Bach,spotify:track:4NIOi1ImMfdufRTsgoKjbD,0.297,0.0773,2,-23.839000000000002,1,0.062,0.951,0.000217,0.121,0.401,75.916,4,11,0,,275560,0,2004-02-02,0,81,2947682,5,"['5aIqB5nVVvmFsvSdExz408', '1e1MH5T2dWA8AtpxXifoFd', '5d4px7pafZ38sjaUq4VvSP', '21ZrUwCPuok2HGHtuUVCGL', '1Lq2OVm5zTJ4hDGWn2T0D0']"
Shoujyo S,SCANDAL,spotify:track:6TVCtahFY64cE2roIDyA7H,0.5529999999999999,0.9059999999999999,8,-1.909,0,0.0418,0.00526,5.78e-06,0.12300000000000001,0.813,135.906,4,7,0,,191440,46,2008-01-01,0,55,208030,1,['7hTZwqQILVH4bAbN67CeEz']
Shindo-kaku,ASIAN KUNG-FU GENERATION,spotify:track:1lzVhHihby5uHDwml2ApDr,0.32299999999999995,0.953,9,-4.2780000000000005,1,0.0617,1.62e-05,0.377,0.0524,0.5760000000000001,184.88400000000001,4,8,0,,147200,34,2004-10-20,0,66,702033,1,['0MK8l3nURwwQIjafvXoJJt']
Postcards From Hell,The Wood Brothers,spotify:track:72i7dwVrHdfDnr3qmINh5U,0.465,0.242,9,-10.46,1,0.0298,0.955,0.0223,0.126,0.315,102.81200000000001,4,14,0,,284862,59,2008-01-01,0,62,163719,1,['6FxuPrpa8phaP3Xn73emhT']
Wakwazulu Kwezizulu Rock,Lizzy Mercier Descloux,spotify:track:1qNoXjYzeNZTYaPoU5f2NO,0.633,0.8909999999999999,0,-6.345,1,0.0677,0.35100000000000003,0.00045099999999999996,0.0974,0.9109999999999999,114.37799999999999,4,8,0,,181026,9,2006-01-01,0,41,25981,1,['5jevkWdPouBhKNpJu1DOyO']
Hetast när det gäller,AIK Trubaduren,spotify:track:3mfZ3Ak81x296U6ztQDh63,0.5920000000000001,0.5539999999999999,7,-8.496,1,0.0413,0.461,0.0,0.6629999999999999,0.73,136.888,4,6,0,,149995,22,2001-01-01,0,40,7599,1,['7j1rF2tGmoae8iY8U81Dmx']
Nobody's Fault But Mine,Sister Rosetta Tharpe,spotify:track:3z5JS5NmUSb8llmXl8QZiq,0.835,0.153,0,-10.96,0,0.0436,0.831,4.07e-05,0.0748,0.7859999999999999,99.022,4,11,0,,179426,16,2003-01-01,0,42,77161,1,['2dXf5lu5iilcaTQJZodce7']
Hearts On Fire,Cut Copy,spotify:track:0pAisVoZ7Gybjvm0q7AoVu,0.5579999999999999,0.9570000000000001,10,-3.9989999999999997,0,0.0488,0.0376,0.868,0.231,0.6829999999999999,124.978,4,10,0,,292546,51,2008-01-01,0,57,276175,1,['4EENT7N7rCBwrddM3s0vFS']
Daemonos,Daemonia Nymphe,spotify:track:6oyhXdtw5l0dmIbYfpFNo2,0.41600000000000004,0.7040000000000001,1,-7.888999999999999,0,0.0367,0.7809999999999999,0.239,0.102,0.7879999999999999,169.983,4,9,0,,164386,23,2007-01-01,0,40,22417,1,['6C27P7GFMsRv9rvnVTXwR9']
Love Me Like Rock and Roll,Katie Noel,spotify:track:4zO7Nn26sIhg7pClNwQSwx,0.505,0.61,11,-7.019,1,0.0446,0.00663,1.99e-06,0.10400000000000001,0.273,147.89600000000002,4,7,0,,163749,28,2018-12-13,0,58,65850,1,['4nreGSB7QWCSeYWKpcz3pt']
Doom Funk,LX Sweat,spotify:track:7n6TCxbSMRBmnVXg5h9hWu,0.364,0.503,6,-18.607,1,0.34600000000000003,0.406,0.9,0.122,0.42200000000000004,95.71799999999999,4,8,0,,208040,4,2012-03-20,0,19,1078,1,['5r2zBx6hkrcEANTd69S0y5']
Rock Me Amadeus,Sun Diego,spotify:track:5SBFZEipvLrddLiaDrZp2c,0.594,0.637,9,-5.6339999999999995,0,0.0826,0.0641,0.0,0.0856,0.268,88.81700000000001,4,9,0,,189200,43,2018-04-27,0,55,160127,2,"['3TqfPVt0HX8GCzNOOjDcum', '1kgKTcsCuzdJBdkBDbgpjj']"
We Stayed Up All Night,Tourist,spotify:track:7eSWgAlmLPXbGxgH3RNoWh,0.519,0.843,11,-6.507999999999999,1,0.0431,0.214,0.000446,0.21,0.5920000000000001,84.99700000000001,4,12,0,,265758,63,2017-06-28,0,64,121800,2,"['2ABBMkcUeM9hdpimo86mo6', '4Ibjhh0sibd5FrMcot5aOu']"
"Cello Suite No. 5 in C Minor, BWV 1011: IV. Sarabande",Johann Sebastian Bach,spotify:track:2OlCoInzq5QZx0prAXKcV2,0.175,0.00603,0,-32.586999999999996,1,0.0495,0.892,0.927,0.098,0.109,96.64399999999999,4,8,0,,170173,1,2013-04-01,0,81,2935950,2,"['5aIqB5nVVvmFsvSdExz408', '6VqsWKl9ZqwrFqGb4VRE3G']"
"Dear Friend,",Dayglow,spotify:track:6pjBrkKAwZn8qC77Lqags7,0.436,0.381,0,-10.92,1,0.0425,0.948,0.0176,0.113,0.331,88.16,4,6,0,,142124,51,2019-11-14,0,73,375883,1,['6eJa3zG1QZLRB3xgRuyxbm']
"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")",Arijit Singh,spotify:track:2Fv2injs4qAm8mJBGaxVKU,0.42700000000000005,0.396,11,-7.556,1,0.0366,0.736,0.0,0.11,0.306,70.368,4,12,0,,284779,68,2019-05-31,0,84,21663042,2,"['4YRxDV8wJFPHPTeXepOstw', '09UmIX92EUH9hAK4bxvHx6']"
Pop Music,R. Stevie Moore,spotify:track:1td8QNVAO1aUvImZyOylJO,0.516,0.386,7,-9.196,1,0.0332,0.055999999999999994,1.93e-05,0.218,0.37799999999999995,179.97400000000002,4,12,0,,227600,7,2012-08-05,0,39,22044,1,['7sGhjDpOtxrMLip4lGFU7P']
It's a Small World - Instrumental,Fred Mollin,spotify:track:3wI9eq7AaOYGnaO3kKoA8o,0.6659999999999999,0.434,5,-12.283,1,0.0691,0.987,0.9490000000000001,0.0821,0.9470000000000001,100.036,4,4,0,,84961,44,2018-06-01,0,62,2707,1,['0qPfO5FCAsfqK3pgqBSAJR']
Thrash On The Streets,Dangerous,spotify:track:0ELbhCvUtuhiRek6xF3WwM,0.16399999999999998,0.9740000000000001,9,-4.776,1,0.282,9.14e-06,0.0178,0.191,0.257,174.832,4,18,0,,384160,0,2015-01-01,0,1,201,1,['5i8wjc8HXcUHtehXV6LxtV']
Obsidian Plume,Anthelion,spotify:track:1CgfTWotVnkLtH7p5tFowD,0.321,0.953,9,-4.978,0,0.16699999999999998,0.00025299999999999997,0.715,0.0753,0.0369,104.21,4,11,0,,308200,8,2014-06-27,0,14,3507,2,"['3oL4lqGzOaK9Iumm6rx6M1', '1fFoYKA8vsyVyxztxk8wEB']"
Crazy World,Terry Riley,spotify:track:4cscooZxVMyPEqbV3OSw07,0.28600000000000003,0.39899999999999997,5,-7.771,0,0.0329,0.72,4.34e-05,0.0968,0.21,93.08200000000001,4,49,0,,1125720,3,2019-05-10,0,41,49222,2,"['7DnLQaXsqcYkgm0nyDrB3r', '7caCvnanZCHvcoPslDOGkW']"
Feel It Still - Instrumental,Lance Allen,spotify:track:38BYxGy0RDsOVDhSj5d2Xl,0.581,0.29100000000000004,2,-19.874000000000002,0,0.0746,0.513,0.787,0.1,0.784,79.02600000000001,4,10,0,,161104,40,2019-07-12,0,56,13759,2,"['5KFXAufcOTSKibMfLnmyYC', '2pOLYuxb1wwCu8bmXyhhEb']"
Rub Anotha Dub,Walker & Royce,spotify:track:3mnpVW7HeT2wvRgX1iFaJx,0.7070000000000001,0.789,0,-7.3389999999999995,1,0.0713,0.00072,0.627,0.521,0.63,125.991,4,14,0,,266666,29,2017-10-20,0,59,194812,2,"['1lAwVq9MxNJkB0dEY6xNoV', '3ABaec4jjl95VqmG1iD4k2']"
Because I’m Me,The Avalanches,spotify:track:3f3HHRPF5vAo90GwdpDMaQ,0.47200000000000003,0.805,8,-5.792999999999999,1,0.086,0.0491,0.0162,0.337,0.512,94.92200000000001,4,13,0,,252800,58,2016-07-08,0,64,319395,1,['3C8RpaI3Go0yFF9whvKoED']
Rückkehr der Vernunft,Pöbel MC,spotify:track:7fPwFEvbbx8ts8DHSxS6Vr,0.795,0.877,6,-6.121,1,0.314,0.16,0.0,0.111,0.51,100.023,4,10,0,,206571,20,2018-03-09,0,45,16040,2,"['14vpPUcjNK1PRQakYlIZkj', '7yThIMtkdJQvUKT1RynPZC']"
Enemy - Radio Edit,Manuel Lauren,spotify:track:4aUefGFUcP6EKucJMA8nLT,0.598,0.883,11,-4.281000000000001,1,0.0732,0.00617,2.37e-05,0.0648,0.894,127.961,4,6,0,,172905,0,2015-05-10,0,11,59,2,"['5TO2vzLMvCxGulSGRaeccO', '7e87nS5mfl0RxdwNgZXMSN']"
Paradox Garage Part 1 (With Your Love),FaltyDL,spotify:track:4fwoV0BNEAVoT2MzfPn0NO,0.615,0.879,11,-6.026,0,0.0469,1.52e-05,0.872,0.0773,0.637,123.025,4,11,0,,284878,8,2018-11-02,0,39,31101,1,['1qykxtFM9KoTti5y3xV1uk']
Sacrifice,Invincible Force,spotify:track:2CUGyAEW4rtVyZYSyVKKp3,0.267,0.9990000000000001,1,-3.412,0,0.131,0.00285,0.00257,0.10400000000000001,0.0381,181.013,4,11,0,,227879,1,2016-04-22,0,10,876,1,['1DC1n9qSONuoXOYRh28ATo']
Earth Scar,Decapitated,spotify:track:3loI2vzJg8QTSF44sOcfOV,0.267,0.988,7,-5.0569999999999995,1,0.0962,4.04e-05,0.00285,0.318,0.151,89.575,4,12,0,,309693,0,2017-07-07,0,43,136859,1,['17MbhJOaaPHuWnRaWU9xkc']
Heart Patient,The Landers,spotify:track:4mo8yQOzxC0QBXkcVFIByD,0.728,0.674,9,-3.0069999999999997,1,0.0736,0.0956,0.0,0.161,0.711,145.981,4,8,0,,170341,0,2019-09-26,0,50,229440,1,['7KEQQy9VJpx2xaojUu2VTp']
Sepulnation (Live),Sepultura,spotify:track:3QixUbHoETDAp6Y9x1riFh,0.33399999999999996,0.977,2,-5.602,1,0.134,0.000244,0.00155,0.872,0.0391,117.056,4,7,0,,278133,15,2014-09-16,0,63,1133144,2,"['6JW8wliOEwaDZ231ZY7cf4', '2l0mjzEtb8EoHuvtzvRScT']"
Crave You - Adventure Club Remix,Flight Facilities,spotify:track:283LAlCpfArRZOXPfkOQj0,0.634,0.6920000000000001,1,-5.646,0,0.0997,0.00586,0.00011599999999999999,0.0726,0.0839,140.029,4,11,0,,236930,60,2010-03-26,0,63,358037,1,['1lc8mnyGrCLtPhCoWjRxjM']
Metal Tribes,Panzerchrist,spotify:track:0fI8yFkugOJAui29uYh41I,0.198,0.9520000000000001,2,-4.39,1,0.132,0.0,0.816,0.057,0.126,103.45299999999999,3,14,0,,298133,0,2011-05-31,0,16,3960,1,['3Fh6l5AkN3JYmUMIRw86PI']
Metal Drums (Regis remix),Black Asteroid,spotify:track:5lKanl4BUzp8aPeupaVrYY,0.737,0.946,4,-10.517999999999999,0,0.0484,0.00121,0.8029999999999999,0.872,0.0382,129.995,4,10,0,,243844,2,2018-07-20,0,19,3634,2,"['4O955Sa65L8MfJa8hg8q0F', '72A31tNjyFCpc5okrlkc8f']"
Take Me Home,Lopazz,spotify:track:6idVSJmvvPLVPF6HVKdVxY,0.768,0.275,11,-17.985,0,0.0538,0.000377,0.825,0.0457,0.335,124.994,4,14,0,,364935,0,2015-05-04,0,12,733,1,['2E0aE2yhslgmw1xiR5C3N8']
Pinô,Otto Totland,spotify:track:2Ai5UUXyxaulVbompgrzlo,0.494,0.0453,5,-28.914,1,0.0378,0.995,0.927,0.11199999999999999,0.10300000000000001,80.743,4,8,0,,165995,55,2014-01-31,0,52,9805,1,['0Dc8oO0rYX3DgirVK88dcl']
Billionaire,Teni,spotify:track:3IOH028AYanK51Xx1xrSOV,0.807,0.715,8,-5.316,1,0.0998,0.301,0.0,0.0936,0.8290000000000001,118.965,4,11,0,,213812,49,2019-10-04,0,54,53715,1,['3ukrG1BmfEiuo0KDj8YTTS']
