name,artist,song_id,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,sections,target,chart_date,popularity,release_date,weeks,artist_popularity,artist_followers,number_of_artists,list_of_artists,key,artist_id
Water Under the Bridge,Adele,4vb4mFvYsr2h6enhjJsq9Y,0.596,0.838,-6.52,0,0.0704,0.0189,1.5399999999999998e-05,0.108,0.472,94.982,240426,4,10,1,2015-12-12,67,2016-06-24,207,86,23999478,1,['4dpARuHxo51G3z768sgnrY'],5,4dpARuHxo51G3z768sgnrY
Send My Love (To Your New Lover),Adele,4BHzQ9C00ceJxfG16AlNWb,0.69,0.524,-8.39,0,0.103,0.0415,3.16e-06,0.17,0.562,164.023,223080,4,8,1,2015-12-12,72,2016-06-24,207,86,23999478,1,['4dpARuHxo51G3z768sgnrY'],6,4dpARuHxo51G3z768sgnrY
Remedy,Adele,7GgQi7JTG4b6J4iEF4RTjF,0.396,0.305,-6.481,1,0.0387,0.8909999999999999,0.0,0.16899999999999998,0.251,165.398,245426,3,10,1,2015-12-12,63,2016-06-24,207,86,23999478,1,['4dpARuHxo51G3z768sgnrY'],2,4dpARuHxo51G3z768sgnrY
Home Alone Tonight,Luke Bryan,0RE8WWlaCQM6M4XHUK3u7b,0.501,0.966,-1.177,1,0.112,0.0796,0.0,0.0903,0.4970000000000001,161.881,190773,4,12,1,2015-12-12,57,2015-08-07,330,80,5820712,2,"['0BvkDsjIUla7X0k6CSWh1I', '3RXtieA0L2l22SWlOUMNca']",8,0BvkDsjIUla7X0k6CSWh1I
Best Friend,Young Thug,33JcUj9qQDayKswunZP9ar,0.959,0.598,-5.534,1,0.0713,0.0358,0.0,0.358,0.408,127.029,213000,4,8,1,2015-12-12,63,2015-11-20,16,93,5644235,1,['50co4Is1HCEo8bhOyUWKpn'],8,50co4Is1HCEo8bhOyUWKpn
Rich $ex,Future,2onCHFrhTinyUc6OawwU4Z,0.758,0.482,-11.202,0,0.168,0.14800000000000002,6.88e-06,0.135,0.0977,111.896,240160,4,9,1,2015-12-12,53,2015-07-17,144,91,9437495,1,['1RyvyyTE3xzB2ZywiAwp0i'],6,1RyvyyTE3xzB2ZywiAwp0i
Love Yourself,Justin Bieber,50kpGaPAhYJ3sGmk6vplg0,0.609,0.378,-9.828,1,0.438,0.835,0.0,0.28,0.515,100.418,233720,4,11,1,2015-12-05,82,2015-11-13,241,96,39185957,1,['1uNFoZAHBGtllmzznpCI3s'],4,1uNFoZAHBGtllmzznpCI3s
Great Is Thy Faithfulness - The Voice Performance,Jordan Smith,0wIXZ4dPhQn1GYQBSC1Pkh,0.28,0.363,-6.351,1,0.0326,0.921,0.000208,0.191,0.307,82.156,214146,3,9,1,2015-12-05,31,2015-12-16,1,56,69558,1,['6TV0LZ3BaEun0OQEh96elP'],7,6TV0LZ3BaEun0OQEh96elP
The Feeling,Justin Bieber,7E390nZTMqEbrNC1TmHd42,0.525,0.809,-6.185,0,0.0619,0.0819,1.22e-06,0.0971,0.21,127.073,244906,4,9,1,2015-12-05,65,2015-11-13,241,96,51797972,2,"['1uNFoZAHBGtllmzznpCI3s', '26VFTg2z8YR0cCuwLzESi2']",1,1uNFoZAHBGtllmzznpCI3s
Mark My Words,Justin Bieber,2SnNaoNhMjC1WRMTWD8qTX,0.383,0.256,-8.572000000000001,1,0.0332,0.88,2.69e-06,0.16899999999999998,0.519,114.188,134346,4,7,1,2015-12-05,61,2015-11-13,241,96,39185957,1,['1uNFoZAHBGtllmzznpCI3s'],0,1uNFoZAHBGtllmzznpCI3s
Purpose,Justin Bieber,2IjyFRCRn8x1bEquOM3vxg,0.481,0.285,-10.848,1,0.0424,0.9,0.0,0.123,0.316,130.029,210160,4,12,1,2015-12-05,72,2015-11-13,241,96,39185957,1,['1uNFoZAHBGtllmzznpCI3s'],0,1uNFoZAHBGtllmzznpCI3s
No Pressure,Justin Bieber,23UV8pJEvRnAZd6ZAXBC0H,0.644,0.595,-6.877000000000002,1,0.215,0.121,0.0,0.279,0.5539999999999999,148.889,286853,3,15,1,2015-12-05,63,2015-11-13,241,96,47021731,2,"['1uNFoZAHBGtllmzznpCI3s', '0c173mlxpT3dSFRgMO8XPh']",1,1uNFoZAHBGtllmzznpCI3s
Company,Justin Bieber,61uyGDPJ06MkxJtHgPmuyO,0.59,0.797,-4.901,0,0.0614,0.132,0.0,0.0846,0.425,94.948,208120,4,11,1,2015-12-05,71,2015-11-13,241,96,39185957,1,['1uNFoZAHBGtllmzznpCI3s'],4,1uNFoZAHBGtllmzznpCI3s
No Sense,Justin Bieber,5L9WFUodzACitS1TiGm7Mi,0.643,0.499,-6.795,0,0.0308,0.0478,0.0,0.108,0.363,133.97799999999998,275040,4,15,1,2015-12-05,64,2015-11-13,241,96,52603969,2,"['1uNFoZAHBGtllmzznpCI3s', '0Y5tJX1MQlPlqiwlOH1tJY']",2,1uNFoZAHBGtllmzznpCI3s
Life Is Worth Living,Justin Bieber,4yWCzA44dQyp0SoeM81bUb,0.5579999999999999,0.29600000000000004,-9.18,1,0.0427,0.907,0.0,0.108,0.463,76.04,234786,4,7,1,2015-12-05,64,2015-11-13,241,96,39185957,1,['1uNFoZAHBGtllmzznpCI3s'],10,1uNFoZAHBGtllmzznpCI3s
Children,Justin Bieber,7sK3nu6yk8urQ44ouEB7Au,0.634,0.885,-4.702,0,0.304,0.0122,0.0,0.193,0.327,127.064,223333,4,9,1,2015-12-05,58,2015-11-13,241,96,39185957,1,['1uNFoZAHBGtllmzznpCI3s'],11,1uNFoZAHBGtllmzznpCI3s
Been You,Justin Bieber,6gcA4zzG6FnMEgPSDKbAMs,0.74,0.7809999999999999,-6.204,0,0.07,0.0223,0.0,0.321,0.861,113.021,199226,4,10,1,2015-12-05,58,2015-11-13,241,96,39185957,1,['1uNFoZAHBGtllmzznpCI3s'],7,1uNFoZAHBGtllmzznpCI3s
If I Could Fly,One Direction,5CRVwXGikmqzoRO6q7FeAg,0.565,0.245,-9.132,1,0.0262,0.7809999999999999,0.0,0.0998,0.307,75.055,230320,4,11,1,2015-12-05,74,2015-11-13,235,91,18413102,1,['4AK6F7OLvEQ5QYCBNiQWHq'],5,4AK6F7OLvEQ5QYCBNiQWHq
Olivia,One Direction,5dONhl6aXFuN86UBdayF6W,0.64,0.6809999999999999,-5.362,1,0.0334,0.0438,0.0,0.166,0.6759999999999999,118.062,177973,4,6,1,2015-12-05,77,2015-11-13,235,91,18413102,1,['4AK6F7OLvEQ5QYCBNiQWHq'],6,4AK6F7OLvEQ5QYCBNiQWHq
We Are,Justin Bieber,1m6FkAtWVloxIRHKl7pBDP,0.586,0.774,-3.883,0,0.261,0.255,0.0,0.13699999999999998,0.6509999999999999,78.712,202960,4,6,1,2015-12-05,55,2015-11-13,241,96,41299990,2,"['1uNFoZAHBGtllmzznpCI3s', '20qISvAhX20dpIbOOzGK3q']",10,1uNFoZAHBGtllmzznpCI3s
Get Used To It,Justin Bieber,4AMnUGvZUVJgDuY7rOPzUZ,0.687,0.705,-8.453,0,0.0522,0.0339,0.0,0.16399999999999998,0.449,110.048,238133,4,13,1,2015-12-05,57,2015-11-13,241,96,39185957,1,['1uNFoZAHBGtllmzznpCI3s'],9,1uNFoZAHBGtllmzznpCI3s
A.M.,One Direction,5omYVLodGmaxnhua99xIE8,0.586,0.527,-4.905,1,0.0309,0.227,0.0,0.0963,0.506,141.839,209040,4,9,1,2015-12-05,70,2015-11-13,235,91,18413102,1,['4AK6F7OLvEQ5QYCBNiQWHq'],3,4AK6F7OLvEQ5QYCBNiQWHq
Temporary Fix,One Direction,2Xcvt8NRLw0xbB3ClfW8MI,0.556,0.902,-5.143,1,0.0449,9.17e-05,0.0,0.0888,0.96,145.914,175013,4,9,1,2015-12-05,66,2015-11-13,235,91,18413102,1,['4AK6F7OLvEQ5QYCBNiQWHq'],4,4AK6F7OLvEQ5QYCBNiQWHq
I Know What You Did Last Summer,Shawn Mendes,2GyA33q5rti5IxkMQemRDH,0.687,0.7609999999999999,-4.582,0,0.0876,0.102,0.0,0.147,0.743,113.939,223853,4,7,1,2015-12-05,71,2015-04-14,32,91,48391655,2,"['7n2wHs1TKAczGzO7Dd2rGr', '4nDoRrQiYLoBzwC5BhVJzF']",9,7n2wHs1TKAczGzO7Dd2rGr
Trust,Justin Bieber,00IH8ZjI9ZGB51WRX1Oesj,0.512,0.494,-8.16,0,0.206,0.0948,0.0,0.124,0.4920000000000001,76.002,203613,3,10,1,2015-12-05,55,2015-11-13,241,96,39185957,1,['1uNFoZAHBGtllmzznpCI3s'],7,1uNFoZAHBGtllmzznpCI3s
Never Enough,One Direction,7rdP71W8x4UbJ0KAKBACbo,0.579,0.779,-1.829,0,0.0512,0.0379,0.0,0.385,0.5870000000000001,164.145,213440,3,6,1,2015-12-05,67,2015-11-13,235,91,18413102,1,['4AK6F7OLvEQ5QYCBNiQWHq'],4,4AK6F7OLvEQ5QYCBNiQWHq
Adventure of a Lifetime,Coldplay,69uxyAqqPIsUyTO8txoP2M,0.638,0.924,-3.887,1,0.036000000000000004,0.00205,0.000175,0.149,0.53,111.995,263786,4,8,1,2015-11-28,75,2015-12-04,248,90,27688711,1,['4gzpq5DPGxSnKTe4SA8HAU'],7,4gzpq5DPGxSnKTe4SA8HAU
Do It Like Me,DLOW,0z9hbAY5d0RhmvZr3DWMPK,0.883,0.85,-4.053,0,0.361,0.308,0.0,0.368,0.711,150.138,146000,4,9,1,2015-11-28,47,2016-03-18,0,36,28063,1,['2wr9il91kGyzsfs4ypVr02'],10,2wr9il91kGyzsfs4ypVr02
History,One Direction,0HMjXBAZmSYOTTi33WpMso,0.655,0.6990000000000001,-4.421,1,0.0493,0.0352,0.0,0.064,0.802,86.704,187426,4,7,1,2015-11-28,76,2015-11-13,232,91,18413102,1,['4AK6F7OLvEQ5QYCBNiQWHq'],11,4AK6F7OLvEQ5QYCBNiQWHq
Traveller,Chris Stapleton,178OI1A3qjROeFeh8lmNwW,0.5429999999999999,0.75,-7.0710000000000015,0,0.0282,0.0682,0.0166,0.125,0.758,88.10700000000001,222413,4,11,1,2015-11-28,65,2015-05-04,2,79,2699576,1,['4YLtscXsxbVgi031ovDDdh'],2,4YLtscXsxbVgi031ovDDdh
Halo - The Voice Performance,Jordan Smith,7DThz7qoNx3WWQJgEipP7W,0.28600000000000003,0.451,-6.01,1,0.0322,0.8640000000000001,7.03e-05,0.133,0.194,60.46100000000001,228240,3,10,1,2015-11-28,37,2015-12-16,0,56,69558,1,['6TV0LZ3BaEun0OQEh96elP'],6,6TV0LZ3BaEun0OQEh96elP
WTF (Where They From) [feat. Pharrell Williams],Missy Elliott,7IAa7vUJ11STN7le8XaxsH,0.932,0.8190000000000001,-3.484,0,0.203,0.0181,6.81e-06,0.0577,0.556,119.941,192772,4,10,1,2015-11-28,55,2015-11-12,49,83,4786927,2,"['2wIVse2owClT7go1WT98tk', '2RdwBSPQiwcmiDo9kixcl8']",8,2wIVse2owClT7go1WT98tk
Stand By You,Rachel Platten,3kSXn1osC89W8JcPLozTzs,0.506,0.897,-4.632,1,0.26,0.146,0.000451,0.0868,0.525,188.03,219000,4,9,1,2015-11-28,66,2016-01-01,30,70,808954,1,['3QLIkT4rD2FMusaqmkepbq'],9,3QLIkT4rD2FMusaqmkepbq
My House,Flo Rida,6Knv6wdA0luoMUuuoYi2i1,0.688,0.7020000000000001,-4.792,0,0.0499,0.0215,0.0,0.128,0.74,94.006,192190,4,10,1,2015-11-28,76,2015-04-07,326,82,7794614,1,['0jnsk9HBra6NMjO2oANoPY'],7,0jnsk9HBra6NMjO2oANoPY
Focus,Ariana Grande,1cdzfFjEbUbgTm5nv3FgXR,0.6709999999999999,0.8759999999999999,-6.034,1,0.239,0.266,0.0,0.444,0.8,100.016,211360,4,10,1,2015-11-21,65,2015-10-30,149,99,52530274,1,['66CXWjxzNUsdJxJ2JdwvnR'],6,66CXWjxzNUsdJxJ2JdwvnR
Tennessee Whiskey,Chris Stapleton,3fqwjXwUGN6vbzIwvyFMhx,0.392,0.37,-10.888,1,0.0298,0.205,0.0096,0.0821,0.512,48.718,293293,4,13,1,2015-11-21,79,2015-05-04,1,79,2699576,1,['4YLtscXsxbVgi031ovDDdh'],9,4YLtscXsxbVgi031ovDDdh
"Me, Myself & I",G-Eazy,40YcuQysJ0KlGQTeGUosTC,0.757,0.672,-6.524,0,0.0955,0.0186,0.0,0.158,0.382,111.996,251466,4,13,1,2015-11-21,76,2015-12-04,4,85,10395584,2,"['02kJSzxNuaWGqwubyUba0Z', '64M6ah0SkkRsnPGtGiRAbb']",0,02kJSzxNuaWGqwubyUba0Z
Beautiful Drug,Zac Brown Band,0vcfOQOvTCv8ckiRs8Xc1Z,0.619,0.852,-5.2429999999999986,0,0.0808,0.0539,2.82e-06,0.124,0.339,125.943,191600,4,8,1,2015-11-21,58,2015-04-28,300,77,2373273,1,['6yJCxee7QumYr820xdIsjo'],8,6yJCxee7QumYr820xdIsjo
Already Callin' You Mine,Parmalee,3jSyE8r8vgg8fmwojoMzql,0.59,0.887,-2.634,1,0.0353,0.0504,0.0,0.132,0.679,120.061,184386,4,10,1,2015-11-21,51,2013-12-10,35,65,135415,1,['4TshyQDihSYXSWqvclXl3I'],1,4TshyQDihSYXSWqvclXl3I
We Went,Randy Houser,7JnorPtXApoUw2AuJUGLY1,0.6459999999999999,0.882,-3.77,0,0.0371,0.097,0.0,0.311,0.544,101.997,179360,4,7,1,2015-11-21,57,2016-03-11,94,65,737610,1,['56x8mYvS3cyDGAi8N2FxbB'],4,56x8mYvS3cyDGAi8N2FxbB
Hello,Adele,4sPmO7WMQUAf45kwMOtONw,0.481,0.451,-6.095,0,0.0347,0.336,0.0,0.0872,0.289,157.966,295493,4,7,1,2015-11-14,73,2016-06-24,203,86,23999478,1,['4dpARuHxo51G3z768sgnrY'],5,4dpARuHxo51G3z768sgnrY
Sorry,Justin Bieber,09CtPGIpYB4BrO8qb1RGsF,0.654,0.76,-3.669,0,0.045,0.0797,0.0,0.299,0.41,99.945,200786,4,9,1,2015-11-14,81,2015-11-13,236,96,39185957,1,['1uNFoZAHBGtllmzznpCI3s'],0,1uNFoZAHBGtllmzznpCI3s
Emperor's New Clothes,Panic! At The Disco,3px2rAPu74ltbkf9eZsZ8h,0.562,0.904,-4.947,1,0.0807,0.00302,0.0,0.0433,0.6509999999999999,94.481,158666,4,8,1,2015-11-14,71,2016-01-15,68,85,10094057,1,['20JZFwl6HVl6yg8a4H3ZqK'],1,20JZFwl6HVl6yg8a4H3ZqK
Used to Love You Sober,Kane Brown,6V3wTb4VVDWRw3YEDgc6Py,0.525,0.674,-6.053,1,0.0282,0.0405,0.0,0.339,0.431,147.97799999999995,181680,4,8,1,2015-11-14,60,2016-03-25,1,83,2908238,1,['3oSJ7TBVCWMDMiYjXNiCKE'],1,3oSJ7TBVCWMDMiYjXNiCKE
Used To Love You,Gwen Stefani,7dhB1xznh2bbCWrFjCSH5x,0.623,0.654,-5.408,1,0.0674,0.0183,1.73e-06,0.398,0.193,96.017,227680,4,7,1,2015-11-14,44,2016-04-01,205,78,4241406,1,['4yiQZ8tQPux8cPriYMWUFP'],8,4yiQZ8tQPux8cPriYMWUFP
Dibs,Kelsea Ballerini,6FWrlXo99QRmPtOeUSWDjv,0.638,0.733,-4.7,1,0.052000000000000005,0.231,0.0,0.103,0.6509999999999999,87.999,183946,4,9,1,2015-11-14,56,2015-05-18,19,75,815899,1,['3RqBeV12Tt7A8xH3zBDDUF'],4,3RqBeV12Tt7A8xH3zBDDUF
I Love This Life,LOCASH,21jkhW2773dELgTMRJcMfI,0.586,0.927,-3.014,1,0.0547,0.0164,7.24e-06,0.153,0.5489999999999999,111.977,208863,4,10,1,2015-11-14,60,2016-06-17,0,60,244651,1,['5IcGbIAgdns0R5EJKHMjCQ'],2,5IcGbIAgdns0R5EJKHMjCQ
Exchange,Bryson Tiller,43PuMrRfbyyuz4QpZ3oAwN,0.525,0.433,-10.598,1,0.185,0.107,0.0,0.135,0.276,160.108,194613,4,13,1,2015-11-14,78,2015-10-02,0,84,4445271,1,['2EMAnMvWE2eb56ToJVfCWs'],6,2EMAnMvWE2eb56ToJVfCWs
Perfect,One Direction,3NLnwwAQbbFKcEcV8hDItk,0.647,0.823,-5.231,1,0.0762,0.0598,0.0,0.119,0.396,99.933,230333,4,12,1,2015-11-07,77,2015-11-13,226,91,18413102,1,['4AK6F7OLvEQ5QYCBNiQWHq'],2,4AK6F7OLvEQ5QYCBNiQWHq
Cake By The Ocean,DNCE,76hfruVvmfQbw0eYn1nmeC,0.774,0.753,-5.4460000000000015,0,0.0517,0.152,0.0,0.0371,0.8959999999999999,119.002,219146,4,8,1,2015-11-07,79,2016-11-18,0,72,3456953,1,['6T5tfhQCknKG4UnH90qGnz'],4,6T5tfhQCknKG4UnH90qGnz
Say It,Tory Lanez,2Gyc6e2cLxA5hoX1NOvYnU,0.546,0.529,-10.511,0,0.0583,0.0862,6.5e-06,0.124,0.247,107.331,237786,4,12,1,2015-11-07,71,2016-08-19,0,87,3308121,1,['2jku7tDXc6XoB6MO2hFuqg'],11,2jku7tDXc6XoB6MO2hFuqg
Roses,The Chainsmokers,3vv9phIu6Y1vX3jcqaGz5Z,0.713,0.802,-7.055,1,0.0561,0.0435,0.00377,0.309,0.343,100.001,226738,4,11,1,2015-11-07,74,2015-06-16,11,87,17007755,2,"['69GGBxA162lTqCwzJG5jLp', '6jsjhAEteAlY0vCiLvMLBA']",4,69GGBxA162lTqCwzJG5jLp
Home,One Direction,5UcphALlWd7sBBySclJvAi,0.42,0.867,-5.397,1,0.0853,0.0115,0.0,0.0851,0.63,78.814,194906,4,8,1,2015-11-07,67,2010-11-29,226,91,18413102,1,['4AK6F7OLvEQ5QYCBNiQWHq'],9,4AK6F7OLvEQ5QYCBNiQWHq
I Got the Boy,Jana Kramer,6tbNaE7kvGNqS7FvJ0dzLB,0.625,0.569,-5.954,1,0.0271,0.26,0.0,0.127,0.361,149.987,201013,4,14,1,2015-10-31,56,2015-10-09,25,54,353643,1,['2PaRhxWFaqCUZybJDDoNrf'],0,2PaRhxWFaqCUZybJDDoNrf
Top Of The World,Tim McGraw,4pdoeoOQSu6DNznlfNc5FP,0.675,0.7909999999999999,-5.64,1,0.0383,0.29,0.0,0.485,0.943,141.217,233973,4,11,1,2015-10-31,48,2015-01-01,636,77,3353725,1,['6roFdX1y5BYSbp60OTJWMd'],8,6roFdX1y5BYSbp60OTJWMd
Love Me,The 1975,5hRzAbY2AAO258hL6oqsqO,0.621,0.802,-3.285,0,0.04,0.00745,2.67e-05,0.597,0.887,97.012,222040,4,6,1,2015-10-31,57,2016-02-26,6,82,4470637,1,['3mIj9lX2MWuHmhNCA7LSCW'],10,3mIj9lX2MWuHmhNCA7LSCW
Back Up (feat. Big Sean),DeJ Loaf,0sr5LOMv4x0jmTYfe6oOvP,0.816,0.535,-8.302,1,0.338,0.147,4.53e-06,0.17600000000000002,0.435,80.012,241266,4,13,1,2015-10-24,60,2015-07-31,20,87,9063022,2,"['7kFfY4UjNdNyaeUgLIEbIF', '0c173mlxpT3dSFRgMO8XPh']",9,7kFfY4UjNdNyaeUgLIEbIF
Break Up In A Small Town,Sam Hunt,7aftSOGSOpSoIlVAQVBb71,0.579,0.7759999999999999,-5.365,1,0.173,0.0749,0.0,0.239,0.434,136.04399999999998,229880,4,10,1,2015-10-24,69,2014-10-27,71,77,1969430,1,['2kucQ9jQwuD8jWdtR9Ef38'],8,2kucQ9jQwuD8jWdtR9Ef38
Stay A Little Longer,Brothers Osborne,6rqxivjFHp8K0yMiefG56g,0.555,0.89,-5.533,1,0.0309,0.0414,0.131,0.147,0.513,96.987,335266,4,9,1,2015-10-24,62,2015-03-10,0,70,739048,1,['39NR3AUhpbbqKM33vWn2fp'],6,39NR3AUhpbbqKM33vWn2fp
Alive,Sia,25R5Tdr4K7ENb6umHzdCXn,0.508,0.762,-4.217,0,0.0489,0.254,0.000122,0.108,0.444,99.963,263520,4,10,1,2015-10-17,63,2016-10-21,75,90,17724921,1,['5WUlDfRSoLAfcVSX1WnrxN'],6,5WUlDfRSoLAfcVSX1WnrxN
"Writing's On The Wall - From ""Spectre"" Soundtrack",Sam Smith,1PWnAEQcbwQwK759otUbta,0.261,0.302,-8.19,0,0.0339,0.769,2.57e-06,0.0863,0.0883,81.418,278987,3,14,1,2015-10-17,68,2015-09-25,116,92,14294179,1,['2wY79sveU1sp5g7SokKOiI'],5,2wY79sveU1sp5g7SokKOiI
Plastic Bag,Drake,76kyKtPLsFbQkdQ86QrkF4,0.845,0.479,-6.065,1,0.298,0.0104,1.79e-06,0.157,0.35,170.919,202084,3,8,1,2015-10-17,58,2015-09-20,513,100,60010875,2,"['3TVXtAsR1Inumwj472S9r4', '1RyvyyTE3xzB2ZywiAwp0i']",1,3TVXtAsR1Inumwj472S9r4
Change Locations,Drake,4gowy3WT6D1yhMLgRBlf9C,0.787,0.329,-9.991,1,0.391,0.0207,2.95e-06,0.118,0.209,137.85,220862,4,9,1,2015-10-17,56,2015-09-20,513,100,60010875,2,"['3TVXtAsR1Inumwj472S9r4', '1RyvyyTE3xzB2ZywiAwp0i']",0,3TVXtAsR1Inumwj472S9r4
Jugg (feat. Monty),Fetty Wap,0W1OeXDPntUH0BeyJtE9UM,0.635,0.721,-4.811,0,0.049,0.0324,0.0,0.222,0.499,148.064,200253,4,10,1,2015-10-17,53,2015-09-25,68,77,3927289,2,"['6PXS4YHDkKvl1wkIl4V8DL', '1Wnfj5qZsp8nPsGBBRRa4W']",10,6PXS4YHDkKvl1wkIl4V8DL
Jersey,Drake,2ACys0pX0SjmpQmQWzp7wt,0.758,0.526,-10.81,0,0.255,0.513,0.0004570000000000001,0.0913,0.312,146.054,188702,4,11,1,2015-10-17,60,2015-09-20,513,91,9437495,1,['1RyvyyTE3xzB2ZywiAwp0i'],5,1RyvyyTE3xzB2ZywiAwp0i
Lay It All on Me (feat. Ed Sheeran),Rudimental,38ismoqQYn75ruDSQ2Jtx8,0.669,0.747,-7.108,1,0.0428,0.141,0.0,0.185,0.483,122.531,242440,4,12,1,2015-10-17,52,2015-10-02,0,93,72958101,2,"['4WN5naL3ofxrVBgFpguzKo', '6eUKZXaKkcviH0Ku9w2n3V']",6,4WN5naL3ofxrVBgFpguzKo
On My Mind,Ellie Goulding,5a7NdkF09AfD0H607eiOkX,0.7020000000000001,0.705,-6.666,1,0.0543,0.258,5.93e-06,0.0879,0.743,154.911,213445,4,10,1,2015-10-10,65,2015-11-06,151,84,8600856,1,['0X2BH1fck6amBIoJhDVmmJ'],0,0X2BH1fck6amBIoJhDVmmJ
Jumpman,Drake,27GmP9AWRs744SzKcpJsTZ,0.852,0.5529999999999999,-7.286,1,0.187,0.0559,0.0,0.332,0.6559999999999999,142.079,205879,4,11,1,2015-10-10,74,2015-09-20,510,100,60010875,2,"['3TVXtAsR1Inumwj472S9r4', '1RyvyyTE3xzB2ZywiAwp0i']",1,3TVXtAsR1Inumwj472S9r4
Infinity,One Direction,6N5xh0tYYLTQRiCCaNbAUt,0.537,0.705,-6.073,1,0.0337,0.0687,0.0,0.0842,0.32,131.965,249480,4,12,1,2015-10-10,71,2015-11-13,220,91,18413102,1,['4AK6F7OLvEQ5QYCBNiQWHq'],4,4AK6F7OLvEQ5QYCBNiQWHq
RGF Island,Fetty Wap,1iuljeYz6ZG3GTJOZZkoer,0.746,0.764,-5.066,0,0.0423,0.00116,8.19e-06,0.0867,0.518,137.98,173893,4,8,1,2015-10-10,59,2015-09-25,63,77,3913060,1,['6PXS4YHDkKvl1wkIl4V8DL'],0,6PXS4YHDkKvl1wkIl4V8DL
Diamonds Dancing,Drake,2AGottAzfC8bHzF7kEJ3Wa,0.51,0.358,-10.847,1,0.0467,0.125,3.74e-05,0.111,0.171,136.036,314631,4,12,1,2015-10-10,61,2015-09-20,510,100,60010875,2,"['3TVXtAsR1Inumwj472S9r4', '1RyvyyTE3xzB2ZywiAwp0i']",1,3TVXtAsR1Inumwj472S9r4
$ave Dat Money (feat. Fetty Wap & Rich Homie Quan),Lil Dicky,1TkWsnheqK0gBtvh07BtNX,0.858,0.6970000000000001,-5.3610000000000015,1,0.23,0.114,0.0,0.224,0.364,98.013,290835,4,13,1,2015-10-10,66,2015-07-31,0,77,7876398,3,"['1tqhsYv8yBBdwANFNzHtcr', '6PXS4YHDkKvl1wkIl4V8DL', '5lHRUCqkQZCIWeX7xG4sYT']",2,1tqhsYv8yBBdwANFNzHtcr
Big Rings,Drake,7jslhIiELQkgW9IHeYNOWE,0.7759999999999999,0.675,-6.224,0,0.266,0.00196,0.0,0.227,0.27,131.984,217706,4,8,1,2015-10-10,61,2015-09-20,510,100,60010875,2,"['3TVXtAsR1Inumwj472S9r4', '1RyvyyTE3xzB2ZywiAwp0i']",8,3TVXtAsR1Inumwj472S9r4
Digital Dash,Drake,0GR7iJLhj80KD5LkA14ZRn,0.8809999999999999,0.546,-7.566,1,0.12,0.00296,4.72e-06,0.226,0.276,140.032,231231,4,8,1,2015-10-10,61,2015-09-20,510,100,60010875,2,"['3TVXtAsR1Inumwj472S9r4', '1RyvyyTE3xzB2ZywiAwp0i']",2,3TVXtAsR1Inumwj472S9r4
Confident,Various Artists,2mVxDM5Y4WEc73WS5EcdCN,0.594,0.737,-6.309,1,0.0716,0.00183,0.00015900000000000002,0.128,0.339,130.028,205626,4,9,1,2015-10-10,4,2020-11-09,1,87,18340485,1,['6S2OmqARrzebs0tKUEyXyp'],3,6S2OmqARrzebs0tKUEyXyp
Live From The Gutter,Drake,2uTG00P1DkhB97pdITkl2O,0.8240000000000001,0.49,-8.391,1,0.429,0.0369,1.24e-06,0.0807,0.307,165.94799999999995,211642,4,15,1,2015-10-10,58,2015-09-20,510,100,60010875,2,"['3TVXtAsR1Inumwj472S9r4', '1RyvyyTE3xzB2ZywiAwp0i']",7,3TVXtAsR1Inumwj472S9r4
Scholarships,Drake,0B5OTb36fzLayn6XQHg5A1,0.7390000000000001,0.416,-9.319,0,0.285,0.0966,1.27e-05,0.1,0.259,109.168,209287,4,10,1,2015-10-10,61,2015-09-20,510,100,60010875,2,"['3TVXtAsR1Inumwj472S9r4', '1RyvyyTE3xzB2ZywiAwp0i']",0,3TVXtAsR1Inumwj472S9r4
30 for 30 Freestyle,Drake,1DmnEYXa4WfbdhAPwNzgD8,0.7440000000000001,0.619,-9.143,0,0.398,0.6709999999999999,0.0,0.123,0.317,89.25200000000002,253934,4,5,1,2015-10-10,54,2015-09-20,510,100,50573380,1,['3TVXtAsR1Inumwj472S9r4'],4,3TVXtAsR1Inumwj472S9r4
Runnin' (Lose It All),Naughty Boy,5yZvaUVyuXfSVUaMumFi6l,0.319,0.846,-6.109,1,0.0796,0.0103,4.11e-05,0.475,0.0784,139.16299999999998,213019,4,8,1,2015-10-10,67,2015-09-17,20,90,25240710,3,"['1bT7m67vi78r2oqvxrP3X5', '6vWDO969PvNqNYHIOW5v0m', '2RWMTZ0AXNLBbTT2Evtbdj']",6,1bT7m67vi78r2oqvxrP3X5
Die A Happy Man,Thomas Rhett,5kNe7PE09d6Kvw5pAsx23n,0.595,0.389,-9.245,1,0.0349,0.418,1.39e-06,0.116,0.4,166.05200000000005,227426,4,12,1,2015-10-10,75,2015-01-01,85,80,3592977,1,['6x2LnllRG5uGarZMsD4iO8'],2,6x2LnllRG5uGarZMsD4iO8
